state,geo_id,provider,num
PA,42047,"PAETEC Communications, Inc.",1
PA,42047,"Sunesys, LLC",137
PA,42047,US LEC LLC,2
PA,42047,"VSAT Systems, LLC",2053
PA,42047,Verizon Pennsylvania LLC,29
PA,42047,"ViaSat, Inc.",2255
PA,42047,"Windstream Pennsylvania, LLC",1111
PA,42047,"Zito Media, L.P.",410
PA,42049,"Armstrong Utilities, Inc.",552
PA,42049,"Charter Communications, Inc.",5539
PA,42049,"EarthLink Business, LLC",114
PA,42049,GCI Communication Corp.,7186
PA,42049,"HNS License Sub, LLC",7186
PA,42049,"Level  3 Communications, LLC",79
PA,42049,MCI Communications Corporation,65
PA,42049,"PAETEC Communications, Inc.",23
PA,42049,"Spectrotel, Inc.",2
PA,42049,"Sunesys, LLC",341
PA,42049,US LEC LLC,60
PA,42049,"VSAT Systems, LLC",7186
PA,42049,"Velocity.Net Communications, INC",108
PA,42049,Verizon Pennsylvania LLC,5398
PA,42049,"ViaSat, Inc.",7498
PA,42049,"Windstream Pennsylvania, LLC",336
PA,42049,"XO Communications Services, LLC",8
PA,42049,"Zayo Group, LLC",1
PA,42051,"Alpheus Data Services, LLC",1
PA,42051,"Armstrong Utilities, Inc.",2230
PA,42051,"Atlantic Broadband Finance, LLC",2873
PA,42051,Bentleyville Communications Corporation,74
PA,42051,"Block Line Systems, LLC",2
PA,42051,"COMCAST CABLE COMMUNICATIONS, LLC",205
PA,42051,Citizens Telephone Company of Kecksburg,5
PA,42051,"EarthLink Business, LLC",16
PA,42051,Frontier Communications Corporation,4
PA,42051,GC Pivotal LLC d/b/a Global Capacity,19
PA,42051,GCI Communication Corp.,7285
PA,42051,"HNS License Sub, LLC",7285
PA,42051,"Laurel Highland Total Communications, Inc.",347
PA,42051,"Level  3 Communications, LLC",16
PA,42051,Lumos Networks Inc.,4
PA,42051,MCI Communications Corporation,30
PA,42051,"PAETEC Communications, Inc.",16
PA,42051,"QCOL, Inc.",164
PA,42051,"Sunesys, LLC",479
PA,42051,US LEC LLC,30
PA,42051,"Unified Communications, Inc.",2
PA,42051,"VSAT Systems, LLC",7285
PA,42051,Verizon Pennsylvania LLC,4447
PA,42051,"ViaSat, Inc.",7449
PA,42051,"Voyant Communications, LLC",1
PA,42051,"Windstream Conestoga Telephone, Inc",5
PA,42051,"Windstream D&E, Inc.",21
PA,42051,"Windstream Pennsylvania, LLC",25
PA,42051,"Zayo Group, LLC",1
PA,42053,"Armstrong Utilities, Inc.",298
PA,42053,"COMCAST CABLE COMMUNICATIONS, LLC",1
PA,42053,GCI Communication Corp.,881
PA,42053,"HNS License Sub, LLC",881
PA,42053,MCI Communications Corporation,1
PA,42053,"Sunesys, LLC",49
PA,42053,"VSAT Systems, LLC",881
PA,42053,Venus Telephone Corporation,13
PA,42053,Verizon Pennsylvania LLC,273
PA,42053,"ViaSat, Inc.",908
PA,42053,"Windstream Pennsylvania, LLC",37
PA,42055,"Alpheus Data Services, LLC",1
PA,42055,"Atlantic Broadband Finance, LLC",1
PA,42055,"Broadview Networks Holdings, Inc.",2
PA,42055,"COMCAST CABLE COMMUNICATIONS, LLC",3360
PA,42055,CSC Holdings LLC,79
PA,42055,"CenturyLink, Inc.",5018
PA,42055,"EarthLink Business, LLC",11
PA,42055,Frontier Communications Corporation,2
PA,42055,GCI Communication Corp.,6148
PA,42055,"HNS License Sub, LLC",6148
PA,42055,"King Street Wireless, L.P.",3239
PA,42055,"Kuhn Communications, Inc.",2
PA,42055,"Level  3 Communications, LLC",36
PA,42055,MCI Communications Corporation,8
PA,42055,"PAETEC Communications, Inc.",4
PA,42055,Shenandoah Telecommunications Company,205
PA,42055,"Spectrotel, Inc.",1
PA,42055,"Sunesys, LLC",265
PA,42055,Telegia Communications Inc.,665
PA,42055,US LEC LLC,14
PA,42055,"VSAT Systems, LLC",6148
PA,42055,"ViaSat, Inc.",6168
PA,42055,"XO Communications Services, LLC",11
PA,42057,Affiniti PA LLC,1
PA,42057,"Armstrong Utilities, Inc.",2
PA,42057,"Atlantic Broadband Finance, LLC",40
PA,42057,"COMCAST CABLE COMMUNICATIONS, LLC",197
PA,42057,"CenturyLink, Inc.",445
PA,42057,Frontier Communications Corporation,894
PA,42057,GCI Communication Corp.,1066
PA,42057,"HNS License Sub, LLC",1066
PA,42057,"King Street Wireless, L.P.",87
PA,42057,MCI Communications Corporation,1
PA,42057,"VSAT Systems, LLC",1066
PA,42057,"ViaSat, Inc.",1077
PA,42057,"XO Communications Services, LLC",1
PA,42059,"Alpheus Data Services, LLC",1
PA,42059,"Atlantic Broadband Finance, LLC",559
PA,42059,Bentleyville Communications Corporation,10
PA,42059,"COMCAST CABLE COMMUNICATIONS, LLC",528
PA,42059,"Consolidated Communications Holdings, Inc.",1
PA,42059,DQE Communications LLC,2
PA,42059,"EarthLink Business, LLC",3
PA,42059,Frontier Communications Corporation,18
PA,42059,GCI Communication Corp.,2904
PA,42059,"HNS License Sub, LLC",2904
PA,42059,"Level  3 Communications, LLC",1
PA,42059,MCI Communications Corporation,5
PA,42059,Marianna Scenery Hill Telephone Company,11
PA,42059,"PAETEC Communications, Inc.",2
PA,42059,US LEC LLC,12
PA,42059,"VSAT Systems, LLC",2904
PA,42059,Verizon Pennsylvania LLC,15
PA,42059,"ViaSat, Inc.",2969
PA,42059,West Side Telecommunications,9
PA,42059,"Windstream D&E, Inc.",6
PA,42059,"Windstream Pennsylvania, LLC",2027
PA,42061,Affiniti PA LLC,2
PA,42061,"Atlantic Broadband Finance, LLC",353
PA,42061,"Block Line Systems, LLC",1
PA,42061,"Broadview Networks Holdings, Inc.",1
PA,42061,"COMCAST CABLE COMMUNICATIONS, LLC",1064
PA,42061,"CenturyLink, Inc.",958
PA,42061,"EarthLink Business, LLC",1
PA,42061,Frontier Communications Corporation,26
PA,42061,GCI Communication Corp.,3250
PA,42061,Getwireless.net,458
PA,42061,"HNS License Sub, LLC",3250
PA,42061,"Level  3 Communications, LLC",3
PA,42061,MCI Communications Corporation,10
PA,42061,"PAETEC Communications, Inc.",1
PA,42061,"Sunesys, LLC",248
PA,42061,US LEC LLC,6
PA,42061,"VSAT Systems, LLC",3250
PA,42061,Verizon Pennsylvania LLC,1144
PA,42061,"ViaSat, Inc.",3339
PA,42061,"Windstream Pennsylvania, LLC",87
PA,42061,"XO Communications Services, LLC",1
PA,42063,Affiniti PA LLC,3
PA,42063,"Armstrong Utilities, Inc.",2
PA,42063,Bentleyville Communications Corporation,4
PA,42063,"Birch Communications, Inc.",1
PA,42063,"Block Line Systems, LLC",2
PA,42063,"COMCAST CABLE COMMUNICATIONS, LLC",2367
PA,42063,DQE Communications LLC,1
PA,42063,"EarthLink Business, LLC",19
PA,42063,GCI Communication Corp.,4598
PA,42063,"HNS License Sub, LLC",4598
PA,42063,"In The Stix Broadband, LLC",73
PA,42063,"Level  3 Communications, LLC",41
PA,42063,MCI Communications Corporation,28
PA,42063,"PAETEC Communications, Inc.",10
PA,42063,"Salsgiver Telecom, Inc.",34
PA,42063,"Sunesys, LLC",206
PA,42063,US LEC LLC,30
PA,42063,"VSAT Systems, LLC",4598
PA,42063,Verizon Pennsylvania LLC,2755
PA,42063,"ViaSat, Inc.",4821
PA,42063,"Windstream Pennsylvania, LLC",171
PA,42063,"XO Communications Services, LLC",2
PA,42065,Affiniti PA LLC,1
PA,42065,"Armstrong Utilities, Inc.",2
PA,42065,"Atlantic Broadband Finance, LLC",5
PA,42065,Bentleyville Communications Corporation,2
PA,42065,"COMCAST CABLE COMMUNICATIONS, LLC",1567
PA,42065,GCI Communication Corp.,3239
PA,42065,"HNS License Sub, LLC",3239
PA,42065,"Level  3 Communications, LLC",13
PA,42065,MCI Communications Corporation,4
PA,42065,"PAETEC Communications, Inc.",3
PA,42065,"Sunesys, LLC",215
PA,42065,US LEC LLC,4
PA,42065,"VSAT Systems, LLC",3239
PA,42065,Venus Telephone Corporation,2
PA,42065,Verizon Pennsylvania LLC,1135
PA,42065,"ViaSat, Inc.",3472
PA,42065,"Windstream Pennsylvania, LLC",1084
PA,42065,"Zito Media, L.P.",23
PA,42067,"Atlantic Broadband Finance, LLC",1
PA,42067,"COMCAST CABLE COMMUNICATIONS, LLC",7
PA,42067,CSC Holdings LLC,72
PA,42067,"CenturyLink, Inc.",1409
PA,42067,"EarthLink Business, LLC",2
PA,42067,GCI Communication Corp.,1661
PA,42067,Getwireless.net,1
PA,42067,"HNS License Sub, LLC",1661
PA,42067,"Level  3 Communications, LLC",1
PA,42067,National Mobile Communications,1
PA,42067,Nittany Media Inc,512
PA,42067,US LEC LLC,2
PA,42067,"VSAT Systems, LLC",1661
PA,42067,Verizon Pennsylvania LLC,11
PA,42067,"ViaSat, Inc.",1684
PA,42069,Adams CATV Inc.,11
PA,42069,"Birch Communications, Inc.",2
PA,42069,"Block Line Systems, LLC",2
PA,42069,"Blue Ridge Cable Technologies, Inc.",153
PA,42069,"Broadview Networks Holdings, Inc.",4
PA,42069,"COMCAST CABLE COMMUNICATIONS, LLC",5166
PA,42069,"EarthLink Business, LLC",49
PA,42069,Frontier Communications Corporation,2072
PA,42069,GCI Communication Corp.,8353
PA,42069,"HNS License Sub, LLC",8353
PA,42069,ICON Technologies Inc.,585
PA,42069,IRONTON TELEPHONE COMPANY,2
PA,42069,"Level  3 Communications, LLC",65
PA,42069,MCI Communications Corporation,42
PA,42069,"PAETEC Communications, Inc.",27
PA,42069,PenTeleData Limited Partnership I,306
PA,42069,South Canaan Telephone Company,17
PA,42069,"Spectrotel, Inc.",1
PA,42069,"Sunesys, LLC",491
PA,42069,The North-Eastern Pennsylvania Telephone Company,186
PA,42069,US LEC LLC,48
PA,42069,"VSAT Systems, LLC",8353
PA,42069,Verizon Pennsylvania LLC,5091
PA,42069,"ViaSat, Inc.",8487
PA,42069,"Windstream Pennsylvania, LLC",9
PA,42069,"XO Communications Services, LLC",15
PA,42069,"Zayo Group, LLC",1
PA,42071,Affiniti PA LLC,10
PA,42071,"Alpheus Data Services, LLC",1
PA,42071,"Atlantic Broadband Finance, LLC",4
PA,42071,"Birch Communications, Inc.",3
PA,42071,"Block Line Systems, LLC",6
PA,42071,"Blue Ridge Cable Technologies, Inc.",2558
PA,42071,"Broadview Networks Holdings, Inc.",13
PA,42071,"COMCAST CABLE COMMUNICATIONS, LLC",6859
PA,42071,CSC Holdings LLC,9
PA,42071,"CenturyLink, Inc.",2345
PA,42071,Compudyne Inc.,1
PA,42071,"EarthLink Business, LLC",51
PA,42071,Frontier Communications Corporation,5965
PA,42071,GC Pivotal LLC d/b/a Global Capacity,18
PA,42071,GCI Communication Corp.,12042
PA,42071,"HNS License Sub, LLC",12042
PA,42071,"HydroSoft Internet, Inc.",3351
PA,42071,"Level  3 Communications, LLC",123
PA,42071,"Lightower Fiber Networks I, LLC (fka Light Tower Fiber Long Island LLC)",21
PA,42071,MCI Communications Corporation,56
PA,42071,"NetCarrier Telecom, Inc.",3
PA,42071,"NetFortris Acquisition Co., Inc.",2
PA,42071,"PAETEC Communications, Inc.",37
PA,42071,PenTeleData Limited Partnership I,9980
PA,42071,"Service Electric Cablevision, Inc.",98
PA,42071,"Spectrotel, Inc.",13
PA,42071,"Sunesys, LLC",370
PA,42071,US LEC LLC,66
PA,42071,"VSAT Systems, LLC",12042
PA,42071,Verizon Pennsylvania LLC,3273
PA,42071,"ViaSat, Inc.",13278
PA,42071,"Windstream Conestoga Telephone, Inc",35
PA,42071,"Windstream D&E Systems, Inc.",97
PA,42071,"Windstream D&E, Inc.",2339
PA,42071,"Windstream Pennsylvania, LLC",5
PA,42071,"XO Communications Services, LLC",20
PA,42071,"Zayo Group, LLC",2
PA,42073,"Armstrong Utilities, Inc.",1590
PA,42073,"COMCAST CABLE COMMUNICATIONS, LLC",1960
PA,42073,"CenturyLink, Inc.",222
PA,42073,DQE Communications LLC,1
PA,42073,"EarthLink Business, LLC",23
PA,42073,GCI Communication Corp.,3727
PA,42073,"HNS License Sub, LLC",3727
PA,42073,"Level  3 Communications, LLC",19
PA,42073,MCI Communications Corporation,17
PA,42073,"PAETEC Communications, Inc.",6
PA,42073,"RAA Data Services, Inc.",39
PA,42073,"Sunesys, LLC",235
PA,42073,US LEC LLC,18
PA,42073,"VSAT Systems, LLC",3727
PA,42073,Verizon Pennsylvania LLC,2464
PA,42073,"ViaSat, Inc.",3968
PA,42073,"Windstream Pennsylvania, LLC",152
PA,42073,"XO Communications Services, LLC",2
PA,42075,"APX Net, Inc",1
PA,42075,Affiniti PA LLC,3
PA,42075,"Armstrong Utilities, Inc.",2
PA,42075,"Blue Ridge Cable Technologies, Inc.",164
PA,42075,"Broadview Networks Holdings, Inc.",2
PA,42075,"BullsEye Telecom, Inc.",1
PA,42075,"COMCAST CABLE COMMUNICATIONS, LLC",4471
PA,42075,"CenturyLink, Inc.",4
PA,42075,"EarthLink Business, LLC",20
PA,42075,Frontier Communications Corporation,2
PA,42075,GC Pivotal LLC d/b/a Global Capacity,18
PA,42075,GCI Communication Corp.,5826
PA,42075,"HNS License Sub, LLC",5826
PA,42075,"Level  3 Communications, LLC",39
PA,42075,MCI Communications Corporation,18
PA,42075,"PAETEC Communications, Inc.",8
PA,42075,PenTeleData Limited Partnership I,328
PA,42075,"Spectrotel, Inc.",3
PA,42075,"Sunesys, LLC",100
PA,42075,US LEC LLC,4
PA,42075,"VSAT Systems, LLC",5826
PA,42075,Verizon Pennsylvania LLC,4214
PA,42075,"ViaSat, Inc.",5847
PA,42075,"Windstream D&E Systems, Inc.",10
PA,42075,"Windstream D&E, Inc.",24
PA,42075,"Windstream Pennsylvania, LLC",35
PA,42075,"XO Communications Services, LLC",3
PA,42077,"Block Line Systems, LLC",8
PA,42077,"Blue Ridge Cable Technologies, Inc.",764
PA,42077,"Broadview Networks Holdings, Inc.",33
PA,42077,"COMCAST CABLE COMMUNICATIONS, LLC",8
PA,42077,Cavalier Telephone,1
PA,42077,"Charter Communications, Inc.",1
PA,42077,"EarthLink Business, LLC",79
PA,42077,Frontier Communications Corporation,494
PA,42077,GC Pivotal LLC d/b/a Global Capacity,65
PA,42077,GCI Communication Corp.,11494
PA,42077,"HNS License Sub, LLC",11494
PA,42077,IRONTON TELEPHONE COMPANY,619
PA,42077,"Level  3 Communications, LLC",115
PA,42077,"Lightower Fiber Networks I, LLC (fka Light Tower Fiber Long Island LLC)",16
PA,42077,MCI Communications Corporation,86
PA,42077,Marianna Scenery Hill Telephone Company,1
PA,42077,National Mobile Communications,1
PA,42077,"NetCarrier Telecom, Inc.",6
PA,42077,New Horizon Communications Group Inc,1
PA,42077,"PAETEC Communications, Inc.",50
PA,42077,PenTeleData Limited Partnership I,23288
PA,42077,RCN Telecom Services (Lehigh) LLC,10892
PA,42077,RCN Telecom Services of Philadelphia LLC,2
PA,42077,"Reliance Globalcom Services, Inc.",2
PA,42077,"Service Electric Cable TV, Inc.",10908
PA,42077,"Service Electric Cablevision, Inc.",76
PA,42077,"Spectrotel, Inc.",7
PA,42077,"Sunesys, LLC",640
PA,42077,"TailWind Voice & Data, Inc.",1
PA,42077,US LEC LLC,100
PA,42077,"VSAT Systems, LLC",11494
PA,42077,Verizon Pennsylvania LLC,10606
PA,42077,"ViaSat, Inc.",11761
PA,42077,"Windstream Conestoga Telephone, Inc",7
PA,42077,"XO Communications Services, LLC",27
PA,42077,"Zayo Group, LLC",3
PA,42079,"APX Net, Inc",1
PA,42079,"Alpheus Data Services, LLC",1
PA,42079,"Armstrong Utilities, Inc.",4
PA,42079,"Birch Communications, Inc.",1
PA,42079,"Block Line Systems, LLC",5
PA,42079,"Blue Ridge Cable Technologies, Inc.",416
PA,42079,"Broadview Networks Holdings, Inc.",4
PA,42079,"COMCAST CABLE COMMUNICATIONS, LLC",3326
PA,42079,"EarthLink Business, LLC",72
PA,42079,Frontier Communications Corporation,4767
PA,42079,GCI Communication Corp.,11422
PA,42079,"Gans Communications, L.P. d/b/a MetroCast Communications",1160
PA,42079,"HNS License Sub, LLC",11422
PA,42079,IRONTON TELEPHONE COMPANY,4
PA,42079,"Level  3 Communications, LLC",80
PA,42079,MCI Communications Corporation,75
PA,42079,"PAETEC Communications, Inc.",40
PA,42079,PenTeleData Limited Partnership I,10838
PA,42079,"Service Electric Cable TV, Inc.",3299
PA,42079,"Service Electric Cablevision, Inc.",3638
PA,42079,"Spectrotel, Inc.",4
PA,42079,"Sunesys, LLC",698
PA,42079,US LEC LLC,100
PA,42079,"VSAT Systems, LLC",11422
PA,42079,Verizon Pennsylvania LLC,6438
PA,42079,"ViaSat, Inc.",11669
PA,42079,"Windstream Pennsylvania, LLC",7
PA,42079,"XO Communications Services, LLC",19
PA,42079,"Zayo Group, LLC",3
PA,42081,Affiniti PA LLC,1
PA,42081,"Birch Communications, Inc.",1
PA,42081,"Block Line Systems, LLC",2
PA,42081,"COMCAST CABLE COMMUNICATIONS, LLC",3547
PA,42081,"EarthLink Business, LLC",7
PA,42081,Frontier Communications Corporation,47
PA,42081,GCI Communication Corp.,6304
PA,42081,"HNS License Sub, LLC",6304
PA,42081,"Level  3 Communications, LLC",53
PA,42081,"Limitless Mobile, LLC, Debtor-In-Possession",4155
PA,42081,MCI Communications Corporation,15
PA,42081,"PAETEC Communications, Inc.",11
PA,42081,PennWisp LLC,12
PA,42081,Pennsylvania Telephone Company,1
PA,42081,River Valley Internet LLC,5
PA,42081,"Sunesys, LLC",239
PA,42081,US LEC LLC,16
PA,42081,"VSAT Systems, LLC",6304
PA,42081,Verizon Pennsylvania LLC,3285
PA,42081,"ViaSat, Inc.",6993
PA,42081,"Windstream Buffalo Valley, Inc",1
PA,42081,"Windstream Pennsylvania, LLC",1012
PA,42081,"XO Communications Services, LLC",8
PA,42081,"Zito Media, L.P.",167
PA,42083,Affiniti PA LLC,3
PA,42083,Armstrong Telephone Company-North,49
PA,42083,"Atlantic Broadband Finance, LLC",507
PA,42083,Bentleyville Communications Corporation,2
PA,42083,"Block Line Systems, LLC",1
PA,42083,"COMCAST CABLE COMMUNICATIONS, LLC",480
PA,42083,CSC Holdings LLC,34
PA,42083,"Charter Communications, Inc.",93
PA,42083,"EarthLink Business, LLC",3
PA,42083,GCI Communication Corp.,3029
PA,42083,"HNS License Sub, LLC",3029
PA,42083,"Level  3 Communications, LLC",2
PA,42083,MCI Communications Corporation,10
PA,42083,"PAETEC Communications, Inc.",1
PA,42083,"Sunesys, LLC",175
PA,42083,US LEC LLC,2
PA,42083,"VSAT Systems, LLC",3029
PA,42083,Verizon Pennsylvania LLC,1341
PA,42083,"ViaSat, Inc.",3312
PA,42083,"Windstream Pennsylvania, LLC",9
PA,42083,"XO Communications Services, LLC",1
PA,42083,"Zito Media, L.P.",123
PA,42085,Affiniti PA LLC,1
PA,42085,"Armstrong Utilities, Inc.",2194
PA,42085,"COMCAST CABLE COMMUNICATIONS, LLC",8
PA,42085,"CenturyLink, Inc.",341
PA,42085,"Charter Communications, Inc.",2355
PA,42085,DQE Communications LLC,1
PA,42085,"EarthLink Business, LLC",39
PA,42085,GC Pivotal LLC d/b/a Global Capacity,1
PA,42085,GCI Communication Corp.,5545
PA,42085,"HNS License Sub, LLC",5545
PA,42085,"Level  3 Communications, LLC",23
PA,42085,MCI Communications Corporation,18
PA,42085,"PAETEC Communications, Inc.",16
PA,42085,Pymatuning Independent Telephone Company,406
PA,42085,"Sunesys, LLC",360
PA,42085,"TailWind Voice & Data, Inc.",1
PA,42085,US LEC LLC,22
PA,42085,"VSAT Systems, LLC",5545
PA,42085,Verizon Pennsylvania LLC,2919
PA,42085,"ViaSat, Inc.",5639
PA,42085,"Windstream Kentucky East, LLC",1
PA,42085,"Windstream Pennsylvania, LLC",836
PA,42085,"XO Communications Services, LLC",2
PA,42087,"Atlantic Broadband Finance, LLC",1
PA,42087,"Birch Communications, Inc.",1
PA,42087,"Broadview Networks Holdings, Inc.",1
PA,42087,"COMCAST CABLE COMMUNICATIONS, LLC",924
PA,42087,CSC Holdings LLC,53
PA,42087,"CenturyLink, Inc.",494
PA,42087,"EarthLink Business, LLC",13
PA,42087,GCI Communication Corp.,2088
PA,42087,Getwireless.net,632
PA,42087,"HNS License Sub, LLC",2088
PA,42087,"Level  3 Communications, LLC",2
PA,42087,MCI Communications Corporation,11
PA,42087,National Mobile Communications,1
PA,42087,Nittany Media Inc,187
PA,42087,"PAETEC Communications, Inc.",3
PA,42087,"Sunesys, LLC",53
PA,42087,US LEC LLC,8
PA,42087,"VSAT Systems, LLC",2088
PA,42087,Verizon Pennsylvania LLC,1056
PA,42087,"ViaSat, Inc.",2256
PA,42089,"APX Net, Inc",1
PA,42089,"Atlantic Broadband Finance, LLC",1
PA,42089,"Birch Communications, Inc.",1
PA,42089,"Blue Ridge Cable Technologies, Inc.",5029
PA,42089,"Broadview Networks Holdings, Inc.",1
PA,42089,"COMCAST CABLE COMMUNICATIONS, LLC",8
PA,42089,"EarthLink Business, LLC",16
PA,42089,Frontier Communications Corporation,2598
PA,42089,GCI Communication Corp.,5845
PA,42089,"Gans Communications, L.P. d/b/a MetroCast Communications",87
PA,42089,"HNS License Sub, LLC",5845
PA,42089,IRONTON TELEPHONE COMPANY,10
PA,42089,"Level  3 Communications, LLC",11
PA,42089,MCI Communications Corporation,33
PA,42089,"NetCarrier Telecom, Inc.",1
PA,42089,"PAETEC Communications, Inc.",14
PA,42089,Palmerton Telephone Co,489
PA,42089,PenTeleData Limited Partnership I,10058
PA,42089,RCN Telecom Services (Lehigh) LLC,1
PA,42089,"Service Electric Cablevision, Inc.",4
PA,42089,"Spectrotel, Inc.",1
PA,42089,"Sunesys, LLC",185
PA,42089,US LEC LLC,14
PA,42089,"VSAT Systems, LLC",5845
PA,42089,Verizon Pennsylvania LLC,2785
PA,42089,"ViaSat, Inc.",6015
PA,42089,"Windstream Pennsylvania, LLC",7
PA,42089,"XO Communications Services, LLC",3
PA,42091,"Access One, Inc.",1
PA,42091,Affiniti PA LLC,1
PA,42091,AiroComm,1
PA,42091,"Alpheus Data Services, LLC",1
PA,42091,"Armstrong Utilities, Inc.",2
PA,42091,Bentleyville Communications Corporation,2
PA,42091,"Birch Communications, Inc.",4
